SMILES,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_mrt,human_thalf,dog_VDss_L_kg,dog_CL_mL_min_kg,dog_fup,monkey_VDss_L_kg,monkey_CL_mL_min_kg,monkey_fup,rat_VDss_L_kg,rat_CL_mL_min_kg,rat_fup,mouse_VDss_L_kg,mouse_CL_mL_min_kg,mouse_fup
Cc1cc(C2CCCCC2)n(O)c(=O)c1,,,-1.3467874852595574,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1,,,-0.9586073144469618,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2F)n1,,,-0.8538719640115515,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(C)c(Cl)c2)n1,,,-1.3010299947953925,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(C)c2)n1,,,-1.397940007586301,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(Cl)c2)n1,,,-1.6989700021645464,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2)n1,,,-0.9586073144469618,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2Cl)n1,,,-0.9999999995657056,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2F)n1,,,-0.7695510783662587,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1,,,-0.7958800170726411,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(F)c2)n1,,,-0.6020599911542446,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3CNC[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1,,,-0.9208187535904632,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3C[C@@](C)(N(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1,,,-1.0604807468821924,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3C[C@@](C)(N(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1,,,-1.1938200253375275,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3C[C@@](C)(N)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2cc(Cl)ccc2Cl)n1,,,-1.1487416506692425,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3C[C@@](C)(N)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1,,,-1.3665315434104264,,,,,,,,,,,,,,
Cc1cc(C2CCN(C(=O)C3C[C@](C)(N)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(F)c(Cl)c2)n1,,,-1.1611509086333325,,,,,,,,,,,,,,
Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,,,-1.7569619488320227,,,,,,,,,,,,,,
Cc1cc(CC(NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2c[nH]nc12,,,-0.4317982758156281,,,,,,,,,,,,,,
Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,,,-2.468521070184378,,,,,,,,,,,,,,
Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)ccn1,,,-1.5228787438326894,,,,,,,,,,,,,,
Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)ccn1,,,-0.1140736601420937,,,,,,,,,,,,,,
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,,,-2.8860566142858968,,,,,,,,,,,,,,
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,,,-0.6465126998439853,,,,,,,,,,,,,,
Cc1cc(Cl)c(OCCOc2ccc(C3=C(C(=O)N(Cc4cccc(C)c4C)C4CC4)[C@H]4CNC[C@@H](C3)N4)cc2)c(Cl)c1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,,,-0.8538719640115515,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,,,-1.397940007586301,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1OCC(=O)O,,,-1.736873073769155,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC#N)CC1,,,-0.2676062400966065,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CC2CCOCC2)CC1,,,-0.0969100129537695,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CN2CCOC2=O)CC1,,,-0.3565473234151092,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)Nc2cccnc2)CC1,,,-0.337242168224014,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(O)=NO)CC1,,,-0.3979400085634639,,,,,,,,,,,,,,
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,,,-2.522878730803855,,,,,,,,,,,,,,
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,,,-2.3010299869780915,,,,,,,,,,,,,,
Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,,,-0.5818645014089432,,,,,,,,,,,,,,
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,,,-0.3320803145893422,,,,,,,,,,,,,,
Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12,,,-1.924453034957936,,,,,,,,,,,,,,
Cc1cc(I)cc(CNCCCN(C)C)c1O,,,-0.2865094568220547,,,,,,,,,,,,,,
Cc1cc(I)cc2c1NC(C(=O)O)C1CC=CC21,,,-2.6989699826212954,,,,,,,,,,,,,,
Cc1cc(N2CCCC2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,,,-0.721475035034286,,,,,,,,,,,,,,
Cc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,,,-0.4202164032689018,,,,,,,,,,,,,,
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCc4ncn(C)c4Cl)cc[nH]c3=O)nc12,,,-1.4202164022403096,,,,,,,,,,,,,,
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,,,-1.9586073108936437,,,,,,,,,,,,,,
Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,,,-1.8996294514356555,,,,,,,,,,,,,,
Cc1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)ncn1,,,-0.6989700041188716,,,,,,,,,,,,,,
Cc1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)no1,,,-1.5228787438326894,,,,,,,,,,,,,,
Cc1cc(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)n(C)n1,,,-1.397940007586301,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(-c2cccc(Cl)c2)n1,,,-2.3010299869780915,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2cccc(Cl)c2)n1,,,-1.376750708568065,,,,,,,,,,,,,,
Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)[nH]n1,,,-0.2674454200681727,,,,,,,,,,,,,,
Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)[nH]n1,,,-0.8380333833368242,,,,,,,,,,,,,,
Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)[nH]n1,,,-0.7295540917490468,,,,,,,,,,,,,,
Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)[nH]n1,,,-0.6577747704417132,,,,,,,,,,,,,,
Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)[nH]n1,,,-1.0685421288024537,,,,,,,,,,,,,,
Cc1cc(Nc2nc(-c3ccc(F)cc3)nc3ccccc23)[nH]n1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)ncc2Cl)[nH]n1,,,-2.045757485735181,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)[nH]n1,,,-1.4461169721430125,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)[nH]n1,,,-1.2757241295797874,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)[nH]n1,,,-0.7624562616057976,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)[nH]n1,,,-0.7958800170726411,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)[nH]n1,,,-0.5172692997771501,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)[nH]n1,,,-0.6422556746290609,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)[nH]n1,,,-1.0777937220414926,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)[nH]n1,,,-1.0685421288024537,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)[nH]n1,,,-0.5526868910213819,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)[nH]n1,,,-0.326794718128787,,,,,,,,,,,,,,
Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,,,-0.6041496238066633,,,,,,,,,,,,,,
Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)[nH]n1,,,-1.4428847169240189,,,,,,,,,,,,,,
Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)[nH]n1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)NC5CCCC5)C4)cc3)nn3cccc23)[nH]n1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,,,-2.221848742378115,,,,,,,,,,,,,,
Cc1cc(O)ccc1Cl,,,-1.140861702104785,,,,,,,,,,,,,,
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,,,-2.9999999565705537,,,,,,,,,,,,,,
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,,,-2.6989699826212954,,,,,,,,,,,,,,
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,,,-0.6734593312786789,,,,,,,,,,,,,,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,,,-2.4436974871689774,,,,,,,,,,,,,,
Cc1cc(Oc2cccc(Cn3ccnc3)c2)cc(C)c1Cl,,,-2.6989699826212954,,,,,,,,,,,,,,
Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,,,-1.8239087380490224,,,,,,,,,,,,,,
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,,,-1.0655015482514387,,,,,,,,,,,-0.974694134325518,,,
Cc1cc(Oc2ncc(C(F)(F)F)cc2Cl)ccc1Cc1sc(=O)[nH]c1O,,,-3.221848677233949,,,,,,,,,,,,,,
Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,,,-1.0969100124651885,,,,,,,,,,,,,,
Cc1cc([C@H](O)[C@](C)(OCc2ccc(-c3ccccc3)cc2)C(O)=NO)no1,,,-1.4841261549642524,,,,,,,,,,,,,,
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,,-2.5788898537373024,,,,,,,,,,,,,,
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,,,-0.4559319617298471,,,,,,,,,,,,,,
Cc1cc2c(c(Oc3cc(NS(=O)(=O)c4ccc(Cl)cc4)ccc3F)n1)C(=O)N(C(C)C)C2=O,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,,,-1.0621511166980375,,,,,,,,,,,,,,
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,,,-1.679853711810982,,,,,,,,,,,,,,
Cc1cc2cc(N=C(NC#N)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,,-0.3010299955771223,,,,,,,,,,,,,,
Cc1cc2cc(N=C(NC(=O)c3ccc(C(=O)N(C)C)nc3)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,,-0.9208187535904632,,,,,,,,,,,,,,
Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,,,-1.552841967106729,,,,,,,,,,,,,,
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,,,-0.0132282656889825,,,,,,,,,,,,,,
Cc1cc2n[nH]c(=O)n2c2cc(-c3cn[nH]c3)ccc12,,,-0.0056828472863618,,,,,,,,,,,,,,
Cc1cc2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c(C)n2n1,,,-0.4436974991120754,,,,,,,,,,,,,,
Cc1cc2ncc(C(=O)N3CCC([C@H](N)Cc4cc(F)c(F)cc4F)CC3)c(C)n2n1,,,-0.5228787451355728,,,0.3424226808419469,1.1105897103026157,,,,,0.3424226808419469,1.2552725051057187,,,,
Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,,,-0.2890368809202311,,,,,,,,,,,,,,
Cc1cc2oc(=O)cc(-c3cccc(N)c3)c2c(C)c1-c1ccc(CN2CCOCC2)cc1,,,-1.8860566443524365,,,,,,,,,,,,,,
Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1ccc(CN2CCOCC2)cc1,,,-1.8538719612196584,,,,,,,,,,,,,,
Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1ccc(CO)cc1,,,-2.221848742378115,,,,,,,,,,,,,,
Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1ccncc1,,,-1.9208187503332543,,,,,,,,,,,,,,
Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,,,-0.4202164032689018,,,,,,,,,,,,,,
Cc1ccc(-c2[nH]cnc2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.200659449857062,,,,,,,,,,,,,,
Cc1ccc(-c2c(C)nn(C)c2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.7447274924839469,,,,,,,,,,,,,,
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,,,-1.2924298230505058,,,,,,,,,,,,,,
Cc1ccc(-c2c[nH]cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.2924298230505058,,,,,,,,,,,,,,
Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)c2cccnc12,,,-1.2518119722182737,,,,,,,,,,,,,,
Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cc1C(F)(F)F,,,-1.5086383047647771,,,,,,,,,,,,,,
Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,,,-0.5917600345185041,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(=O)NCc3cn(C)nc3C)c3cc(Br)ccc3n2)cc1,,,-2.2006594436528557,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)[nH]n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,-1.748786449752487,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.283996655530019,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,,,-1.9208187503332543,,,,,,,,,,,,,,
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,,-0.8210230524192184,,,,,,,,,,,,,,
Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)C(C)O)CC2)c(=O)n4C)cn1,,,-1.055517327356315,,,,,,,,,,,,,,
Cc1ccc(-c2ccccn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.9586073108936437,,,,,,,,,,,,,,
Cc1ccc(-c2cccnc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(-c2ccncc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.7447274924839469,,,,,,,,,,,,,,
Cc1ccc(-c2cn(C)c(C)n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.2518119722182737,,,,,,,,,,,,,,
Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.022276394254,,,,,,,,,,,,,,
Cc1ccc(-c2csc3[nH]cnc(=O)c23)cc1,,,-1.4078232414934055,,,,,,,,,,,,,,
Cc1ccc(-c2nc(C(F)(F)F)c[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.9208187503332543,,,,,,,,,,,,,,
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(-c2ncc(C)n2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.657577317203728,,,,,,,,,,,,,,
Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.4814860588060683,,,,,,,,,,,,,,
Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.2518119722182737,,,,,,,,,,,,,,-1.397940007586301
Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.2924298230505058,,,,,,,,,,,,,,
Cc1ccc(-c2nccs2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,,,-2.7447274707692237,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC(C2)N(c2ncc4ccccc4n2)C3)c1,,,-1.1938200253375275,,,,,,,,,,,,,,
Cc1ccc(-n2nccn2)c(C(=O)N2CCCN(c3ncc4ccccc4n3)CC2)c1,,,-1.6197887564788336,,,,,,,,,,,,,,
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3ncc4c(C)csc4n3)CC[C@H]2C)c1,,,-2.221848742378115,,,,,,,,,,,,,,
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H](C#Cc3ccc(F)cn3)CC[C@H]2C)c1,,,-2.045757485735181,,,,,,,,,,,,,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,,,-0.9999999995657056,,,,,,,,,,,,,,
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,,,-2.9030847407462894,,,,,,,,,,,,,,
Cc1ccc(C(=CCN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,,,-0.3010299955771223,,,,,,,,,,,,,,
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,,,-0.5950855187849835,,,,,,,,,,,,,,
Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,,,-2.156681860582794,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,,,-0.5526868910213819,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CC2)cc1-c1ccn2c(C(C)(C)C)nnc2c1,,,-0.3767507094986961,,,,,,,,,,,,,,
Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,,-0.191789027008236,,,0.5185139398910479,1.3802112417134156,,,,,0.2787536009756865,1.4149733479724882,,,,
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,,,-1.8860566443524365,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,,,-1.3010299947953925,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1,,,-2.3010299869780915,,,,,,,,,,,,,,
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,,,-2.338890314246673,,,,,,,,,,,,,,
Cc1ccc(C(=O)c2ccccc2)cc1,,,-1.7258421484262432,,,,,,,,,,,,,,
Cc1ccc(C(C)(C)C)c(O)c1,,,-1.578396071485114,,,,,,,,,,,,,,
Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCON=C(N)N)c2F)nc1,,,-1.6197887564788336,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,,,-2.3665315343205418,,,,,,,,,,,,,,
Cc1ccc(C)c(C)c1,,,-0.8080183189205429,,,,,,,,,,,,,,
Cc1ccc(C)c(O)c1C,,,-1.041914151000617,,,,,,,,,,,,,,
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,,,-2.080575442236039,,,,,,,,,,,,,,
Cc1ccc(C2CCN(Cc3cc(C(=O)O)c(=O)n4ccccc34)CC2)cc1,,,-1.0457574900781257,,,,,,,,,,,,,,
Cc1ccc(CC2CCN(c3c(NS(=O)(=O)c4c(C)noc4C)c(=O)c3=O)CC2)cc1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)c(C)n1,,,-1.397940007586301,,,,,,,,,,,,,,
Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)cn1,,,-1.3010299947953925,,,,,,,,,,,,,,
Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)cn1,,,-0.8569851994334627,,,,,,,,,,,,,,
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,,,-1.5331323781636568,,,,,,,,,,,,,,
Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)s1,,,-1.999999995657055,,,,,,,,,,,,,,
Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)s1,,,-1.9586073108936437,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,,,-1.8860566443524365,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2nn(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1,,,-1.2924298230505058,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,,,-1.2549252076368371,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,,,-0.9586073144469618,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,,,-1.0705810737747723,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)c2)n1,,,-1.283996655530019,,,,,,,,,,,,,,
